fips,state,country,aggregate_level,can_location_page_url
39083,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/knox_county
39085,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/lake_county
39087,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/lawrence_county
39089,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/licking_county
39091,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/logan_county
39093,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/lorain_county
39095,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/lucas_county
39097,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/madison_county
39099,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/mahoning_county
39101,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/marion_county
39103,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/medina_county
39105,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/meigs_county
39107,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/mercer_county
39109,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/miami_county
39111,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/monroe_county
39113,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/montgomery_county
39115,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/morgan_county
39117,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/morrow_county
39119,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/muskingum_county
39121,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/noble_county
39123,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/ottawa_county
39125,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/paulding_county
39127,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/perry_county
39129,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/pickaway_county
39131,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/pike_county
39133,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/portage_county
39135,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/preble_county
39137,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/putnam_county
39139,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/richland_county
39141,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/ross_county
39143,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/sandusky_county
39145,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/scioto_county
39147,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/seneca_county
39149,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/shelby_county
39151,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/stark_county
39153,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/summit_county
39155,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/trumbull_county
39157,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/tuscarawas_county
39159,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/union_county
39161,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/van_wert_county
39163,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/vinton_county
39165,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/warren_county
39167,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/washington_county
39169,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/wayne_county
39171,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/williams_county
39173,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/wood_county
39175,OH,USA,county,https://covidactnow.org/us/ohio-oh/county/wyandot_county
40,OK,USA,state,https://covidactnow.org/us/oklahoma-ok
40001,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/adair_county
40003,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/alfalfa_county
40005,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/atoka_county
40007,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/beaver_county
40009,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/beckham_county
40011,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/blaine_county
40013,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/bryan_county
40015,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/caddo_county
40017,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/canadian_county
40019,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/carter_county
40021,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/cherokee_county
40023,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/choctaw_county
40025,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/cimarron_county
40027,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/cleveland_county
40029,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/coal_county
40031,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/comanche_county
40033,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/cotton_county
40035,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/craig_county
40037,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/creek_county
40039,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/custer_county
40041,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/delaware_county
40043,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/dewey_county
40045,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/ellis_county
40047,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/garfield_county
40049,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/garvin_county
40051,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/grady_county
40053,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/grant_county
40055,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/greer_county
40057,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/harmon_county
40059,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/harper_county
40061,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/haskell_county
40063,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/hughes_county
40065,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/jackson_county
40067,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/jefferson_county
40069,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/johnston_county
40071,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/kay_county
40073,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/kingfisher_county
40075,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/kiowa_county
40077,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/latimer_county
40079,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/le_flore_county
40081,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/lincoln_county
40083,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/logan_county
40085,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/love_county
40087,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/mc_clain_county
40089,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/mc_curtain_county
40091,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/mc_intosh_county
40093,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/major_county
40095,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/marshall_county
40097,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/mayes_county
40099,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/murray_county
40101,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/muskogee_county
40103,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/noble_county
40105,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/nowata_county
40107,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/okfuskee_county
40109,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/oklahoma_county
40111,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/okmulgee_county
40113,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/osage_county
40115,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/ottawa_county
40117,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/pawnee_county
40119,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/payne_county
40121,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/pittsburg_county
40123,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/pontotoc_county
40125,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/pottawatomie_county
40127,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/pushmataha_county
40129,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/roger_mills_county
40131,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/rogers_county
40133,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/seminole_county
40135,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/sequoyah_county
40137,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/stephens_county
40139,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/texas_county
40141,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/tillman_county
40143,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/tulsa_county
40145,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/wagoner_county
40147,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/washington_county
40149,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/washita_county
40151,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/woods_county
40153,OK,USA,county,https://covidactnow.org/us/oklahoma-ok/county/woodward_county
41,OR,USA,state,https://covidactnow.org/us/oregon-or
41001,OR,USA,county,https://covidactnow.org/us/oregon-or/county/baker_county
41003,OR,USA,county,https://covidactnow.org/us/oregon-or/county/benton_county
41005,OR,USA,county,https://covidactnow.org/us/oregon-or/county/clackamas_county
41007,OR,USA,county,https://covidactnow.org/us/oregon-or/county/clatsop_county
41009,OR,USA,county,https://covidactnow.org/us/oregon-or/county/columbia_county
41011,OR,USA,county,https://covidactnow.org/us/oregon-or/county/coos_county
41013,OR,USA,county,https://covidactnow.org/us/oregon-or/county/crook_county
41015,OR,USA,county,https://covidactnow.org/us/oregon-or/county/curry_county
41017,OR,USA,county,https://covidactnow.org/us/oregon-or/county/deschutes_county
41019,OR,USA,county,https://covidactnow.org/us/oregon-or/county/douglas_county
41021,OR,USA,county,https://covidactnow.org/us/oregon-or/county/gilliam_county
41023,OR,USA,county,https://covidactnow.org/us/oregon-or/county/grant_county
41025,OR,USA,county,https://covidactnow.org/us/oregon-or/county/harney_county
41027,OR,USA,county,https://covidactnow.org/us/oregon-or/county/hood_river_county
41029,OR,USA,county,https://covidactnow.org/us/oregon-or/county/jackson_county
41031,OR,USA,county,https://covidactnow.org/us/oregon-or/county/jefferson_county
41033,OR,USA,county,https://covidactnow.org/us/oregon-or/county/josephine_county
41035,OR,USA,county,https://covidactnow.org/us/oregon-or/county/klamath_county
41037,OR,USA,county,https://covidactnow.org/us/oregon-or/county/lake_county
41039,OR,USA,county,https://covidactnow.org/us/oregon-or/county/lane_county
41041,OR,USA,county,https://covidactnow.org/us/oregon-or/county/lincoln_county
41043,OR,USA,county,https://covidactnow.org/us/oregon-or/county/linn_county
41045,OR,USA,county,https://covidactnow.org/us/oregon-or/county/malheur_county
41047,OR,USA,county,https://covidactnow.org/us/oregon-or/county/marion_county
41049,OR,USA,county,https://covidactnow.org/us/oregon-or/county/morrow_county
41051,OR,USA,county,https://covidactnow.org/us/oregon-or/county/multnomah_county
41053,OR,USA,county,https://covidactnow.org/us/oregon-or/county/polk_county
41055,OR,USA,county,https://covidactnow.org/us/oregon-or/county/sherman_county
41057,OR,USA,county,https://covidactnow.org/us/oregon-or/county/tillamook_county
41059,OR,USA,county,https://covidactnow.org/us/oregon-or/county/umatilla_county
41061,OR,USA,county,https://covidactnow.org/us/oregon-or/county/union_county
41063,OR,USA,county,https://covidactnow.org/us/oregon-or/county/wallowa_county
41065,OR,USA,county,https://covidactnow.org/us/oregon-or/county/wasco_county
41067,OR,USA,county,https://covidactnow.org/us/oregon-or/county/washington_county
41069,OR,USA,county,https://covidactnow.org/us/oregon-or/county/wheeler_county
41071,OR,USA,county,https://covidactnow.org/us/oregon-or/county/yamhill_county
42,PA,USA,state,https://covidactnow.org/us/pennsylvania-pa
42001,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/adams_county
42003,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/allegheny_county
42005,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/armstrong_county
42007,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/beaver_county
42009,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/bedford_county
42011,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/berks_county
42013,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/blair_county
42015,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/bradford_county
42017,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/bucks_county
42019,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/butler_county
42021,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/cambria_county
42023,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/cameron_county
42025,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/carbon_county
42027,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/centre_county
42029,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/chester_county
42031,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/clarion_county
42033,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/clearfield_county
42035,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/clinton_county
42037,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/columbia_county
42039,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/crawford_county
42041,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/cumberland_county
42043,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/dauphin_county
42045,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/delaware_county
42047,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/elk_county
42049,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/erie_county
42051,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/fayette_county
42053,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/forest_county
42055,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/franklin_county
42057,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/fulton_county
42059,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/greene_county
42061,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/huntingdon_county
42063,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/indiana_county
42065,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/jefferson_county
42067,PA,USA,county,https://covidactnow.org/us/pennsylvania-pa/county/juniata_county
